Basic information,,,,Log2 Fold Change,,,,,,,,,Adjusted P-value,,,,,,,,,Normalized Peak Area: Samples,,,,,,,,,,,,,,,,,,,,,,,,Norm. Peak Area: Blanks (noise),,,,,,,Group CV [%],,,,,,,,
ID,Name,Calc. MW,RT [min],"(P40, KO) / (P40, WT)","(P2, KO) / (P2, WT)","(E14_5, KO) / (E14_5, WT)","(P40, WT) / (P2, WT)","(P40, WT) / (E14_5, WT)","(P2, WT) / (E14_5, WT)","(P40, KO) / (P2, KO)","(P40, KO) / (E14_5, KO)","(P2, KO) / (E14_5, KO)","(P40, KO) / (P40, WT)","(P2, KO) / (P2, WT)","(E14_5, KO) / (E14_5, WT)","(P40, WT) / (P2, WT)","(P40, WT) / (E14_5, WT)","(P2, WT) / (E14_5, WT)","(P40, KO) / (P2, KO)","(P40, KO) / (E14_5, KO)","(P2, KO) / (E14_5, KO)",S01_P40_WT1,S02_P40_KO1,S03_P40_WT2,S04_P40_KO2,S05_P40_WT3,S06_P40_KO3,S07_P40_WT4,S08_P40_KO4,S09_P2_WT1,S10_P2_KO1,S11_P2_WT2,S12_P2_KO2,S13_P2_WT3,S14_P2_KO3,S15_P2_WT4,S16_P2_KO4,S17_E14_5_WT1,S18_E14_5_KO1,S19_E14_5_WT2,S20_E14_5_KO2,S21_E14_5_WT3,S22_E14_5_KO3,S23_E14_5_WT4,S24_E14_5_KO4,blank01,blank02,blank03,blank04,blank05,blank06,blank07,"E14_5, KO","E14_5, WT","P2, KO","P2, WT","P40, KO","P40, WT",,,
,Glycyl-4-hydroxyproline,188.0797,0.26,227827.00,10.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C232_HILIC,Gly-Leu,188.1161,3.32,0.20,0.13,0.03,0.85,3.19,2.34,0.92,3.37,2.45,1.000,1.000,1.000,1.000,0.000,0.000,0.929,0.000,0.000,35698828.8996545000,51774435.8061900000,31773891.4042807000,41272223.1811271000,39457158.3955052000,17103209.6439455000,19503499.8031281000,36450313.9752616000,38684558.5073253000,21014088.4250488000,16626345.4855065000,13196131.9387306000,19092221.6949804000,39764233.5950205000,18381627.7481280000,20078389.9688814000,4263355.7937784200,4006639.7659678900,3564007.0377900400,3525996.5099929700,3215394.1726094700,5735688.8539031700,3825655.3302413900,2711673.8674336400,5.0E+05,3.6E+05,3.3E+05,3.5E+05,4.0E+05,2.9E+05,2.8E+05,32.0,11.9,48.4,44.7,39.6,27.4,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Leucylglycine,188.1161,0.11,71402.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alanylvaline,188.1161,0.11,120970.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ala-val,188.1161,0.11,87399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ne-Acetyllysine,188.1161,0.11,83801.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gly-Leu,188.1161,0.11,83812.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-LYS-OH,188.1161,0.11,83869.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,H-Gln(isopropyl)-OH,188.1161,0.11,5361284.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-alpha-Acetyllysine,188.1161,0.11,167134.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,val-ala,188.1161,0.11,296432.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ile-gly,188.1161,0.11,303621.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gly-Ile,188.1161,0.11,227861.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6-Acetamido-3-aminohexanoic acid,188.1161,0.11,389135.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C233_HILIC,Homo-L-arginine,188.1274,25.48,0.24,0.38,0.44,-2.94,-5.04,-2.10,-3.08,-5.24,-2.16,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,6895252.4030152900,16390834.6108993000,10895848.1909136000,8530587.8757080100,13080040.7998073000,12101449.8374414000,6839069.6655744200,8981176.8865777700,66222151.6011668000,84813442.7567453000,98354600.5518899000,93459530.2347713000,62459926.7832565000,72802029.7937984000,70508687.4656677000,106423281.6999230000,289792689.1344350000,404612789.7534720000,402820533.9719240000,308794633.7967040000,253892339.7434400000,468364292.2439360000,295342925.6402220000,391160336.7013060000,2.8E+05,3.3E+05,2.8E+05,2.8E+05,3.5E+05,2.2E+05,2.0E+05,16.7,20.7,15.9,21.9,31.5,32.8,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tilarginine,188.1273,0.44,117259.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Homo-L-arginine,188.1273,0.44,8732.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C234_HILIC,N-Acetyl-L-glutamic acid,189.0638,14.69,0.14,0.35,-0.19,2.53,1.65,-0.89,2.32,1.98,-0.35,1.000,1.000,1.000,0.000,0.000,0.001,0.000,0.000,0.566,614749530.3269560000,835763200.8594680000,659571134.2740630000,595454588.2519050000,639778269.5940320000,784156230.0475870000,732369898.9553000000,646916814.8887080000,149129096.0254910000,173745087.6336740000,99723379.8536994000,129480191.7747290000,124597008.1228760000,156258075.8860130000,95520459.4125673000,124209786.8808820000,214046656.3541050000,201133435.2888940000,221276730.6652590000,153472436.7953710000,200986276.8617180000,171856129.1674870000,180704579.5399570000,191177983.3457130000,2.4E+05,2.5E+05,2.7E+05,2.2E+05,2.3E+05,2.2E+05,2.7E+05,11.8,8.7,15.9,21.2,15.8,7.6,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2263810,189.0637,0.19,19712034.00,54.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-Acetyl-L-glutamic acid,189.0637,0.19,64077.00,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-Acetyl-DL-glutamic acid,189.0637,0.19,180.00,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(S)-2-amino-6-oxopimelic acid,189.0637,0.19,168916.00,54.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AminoDHQ,189.0637,0.19,391770.00,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C235_HILIC,Prenisteine,189.0825,2.32,-1.37,0.13,-0.64,1.45,1.60,0.15,-0.05,0.87,0.92,0.476,1.000,1.000,0.011,0.002,1.000,1.000,0.191,0.267,52818105.7067995000,23634615.2743991000,50791383.9174491000,12375276.6127019000,50402638.7447106000,33804182.9399530000,61124788.6829417000,16541244.9560359000,12956547.8720455000,12502092.1270282000,20821660.5938844000,30847511.7134313000,27915333.1665429000,27376199.6317903000,17110333.0412422000,14201966.2653093000,12728906.4531000000,11640641.3347326000,18880424.9147182000,15084183.3893294000,16334948.8100078000,7127409.9951522600,17859536.8352567000,10314883.2846234000,3.8E+05,4.1E+05,8.9E+05,9.9E+05,9.4E+05,3.2E+05,7.5E+05,29.8,16.4,43.5,32.2,43.4,9.3,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prenisteine,189.0824,0.63,20076.00,20.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prenisteine,189.0824,0.63,4295950.00,20.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C236_HILIC,4-Hydroxy-2-oxoheptanedioic acid,190.0477,6.53,-0.34,-0.35,-0.44,-1.00,-0.31,0.69,-1.00,-0.21,0.79,1.000,1.000,1.000,0.002,0.664,0.049,0.001,0.705,0.016,48576425.9598922000,41836007.6146696000,58345116.1898140000,44691116.1972470000,55540356.7767057000,41615729.1646338000,50376343.1437966000,41586117.1948771000,134147555.6783840000,88118161.1673921000,79116267.4910559000,78420836.0260841000,97898211.9587127000,77838756.1366815000,113898146.9493720000,116778926.9326830000,83877642.9172049000,73548359.8124613000,67721626.0878363000,45192339.8769169000,63266882.5938719000,45926229.1029204000,54675366.6300750000,50324780.8982623000,5.6E+05,3.2E+05,3.3E+05,2.5E+05,5.8E+05,6.7E+05,2.4E+05,24.9,18.2,20.2,22.0,3.6,8.5,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(4R,5R)-2,3,4,5-Tetrahydroxy-5-(hydroxymethyl)-2-cyclohexen-1-one",190.0477,-0.09,58837530.00,32.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Hydroxy-2-(2-oxopropyl)succinic acid,190.0477,-0.09,55837.00,30.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4-Hydroxy-2-oxoheptanedioic acid,190.0477,-0.09,537.00,35.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"1,3,4-Trihydroxy-5-oxocyclohexanecarboxylic acid",190.0477,-0.09,610.00,32.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(2Z)-2,4-Dihydroxy-2-heptenedioic acid",190.0477,-0.09,4444427.00,35.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Dehydroquinic acid,190.0477,-0.09,388474.00,32.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4-Hydroxy-4-methyl-2-oxohexanedioic acid,190.0477,-0.09,389193.00,35.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C237_HILIC,carglumic acid,190.0590,17.58,0.05,0.09,-0.20,-0.74,-1.37,-0.63,-0.78,-1.12,-0.34,1.000,1.000,1.000,0.000,0.000,0.002,0.000,0.000,0.070,13666227.9540817000,16826093.3268948000,14010930.7462335000,12745762.8047062000,13302092.8760790000,15464708.6529500000,13496910.0783715000,11785717.0184978000,24058859.6934708000,28682045.8026952000,23045546.0721089000,20318097.3759682000,22188597.9699184000,22498540.1046606000,22439727.8577873000,25972519.7513747000,41288501.3413533000,37165199.4533791000,37142691.4221727000,29692377.1523063000,31946824.6655349000,31531019.0101194000,33239787.1215390000,29845776.8336745000,2.0E+05,2.0E+05,2.2E+05,2.3E+05,2.1E+05,2.3E+05,2.7E+05,10.9,11.7,15.2,3.6,16.5,2.2,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,carglumic acid,190.0590,0.07,108351.00,47.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,carglumic acid,190.0590,0.07,2911647.00,47.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Asp-Gly,190.0590,0.07,267283.00,41.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,beta-Asp-Gly,190.0590,0.07,267284.00,41.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gly-DL-Asp,190.0590,0.07,240419.00,47.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(2S)-2-amino-4-((carboxycarbonyl)amino)butanoic acid,190.0590,0.07,390174.00,40.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C238_HILIC,"DL-2,6-Diaminopimelic acid",190.0954,14.65,0.09,0.19,0.11,-1.03,-0.09,0.95,-1.13,-0.10,1.03,1.000,1.000,1.000,0.000,1.000,0.002,0.000,1.000,0.000,60203763.2073597000,72496778.4810545000,57129975.3337946000,52566783.3972799000,66113357.2799048000,82382581.0533562000,52739314.0096319000,51947900.7291652000,123793220.2305860000,143793190.2558330000,117893662.8269550000,114981900.9839490000,104460286.8924590000,136083664.0381090000,122407698.4242910000,138245440.6187340000,87525950.1073780000,70307809.4578908000,67923403.4749665000,67954704.3179919000,56773121.3574545000,65873331.2583937000,52789421.2021070000,66239547.2625834000,2.2E+05,2.3E+05,2.3E+05,1.8E+05,1.9E+05,1.9E+05,1.7E+05,3.0,23.5,9.5,7.5,23.3,9.5,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thr-Ala,190.0954,0.00,16568385.00,32.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(2S)-2-Amino-4-(lactoylamino)butanoic acid,190.0954,0.00,35013368.00,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"meso-2,6-Diaminopimelic acid",190.0954,0.00,89700.00,62.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"DL-2,6-Diaminopimelic acid",190.0954,0.00,842.00,62.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(2R,6R)-2,6-diaminoheptanedioic acid",190.0954,0.00,1267353.00,62.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-(2-Hydroxyethyl)glutamine,190.0954,0.00,8373507.00,41.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ala-Thr,190.0954,0.00,4932422.00,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(S,S)-2,6-diaminopimelic acid",190.0954,0.00,388416.00,62.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-acetyl-N-hydroxy-L-ornithine,190.0954,0.00,187758.00,41.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alanylthreonine,190.0954,0.00,377196.00,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C239_HILIC,2-Amino-5-phosphopentanoic acid,197.0454,16.42,-0.10,0.00,-0.69,1.11,0.24,-0.87,1.01,0.83,-0.18,1.000,1.000,1.000,0.003,1.000,0.020,0.016,0.102,1.000,41697452.0244705000,52404628.2603996000,48833911.4459046000,38456390.6836027000,47611287.6751724000,26014646.5653890000,39983503.6484848000,44985598.8374408000,27723390.8295305000,22121770.0669106000,21927212.7492262000,19601177.7238519000,14879686.5388622000,20240951.0367670000,19544781.0084999000,21089811.0101392000,46201900.6789996000,35330257.3983870000,40685954.0777165000,19277279.9984405000,35113538.2720052000,23333296.3367344000,31982506.9718290000,23505252.5815298000,1.9E+05,1.9E+05,2.5E+05,2.4E+05,2.0E+05,1.9E+05,1.9E+05,27.3,16.3,5.3,25.4,27.7,9.8,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{3-[Acetyl(hydroxy)amino]propyl}phosphonic acid,197.0453,0.48,142443.00,24.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,APV,197.0453,0.48,1179.00,36.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C240_HILIC,2-methylcitric acid,206.0427,20.18,-0.07,0.06,-0.31,2.83,3.53,0.69,2.70,3.76,1.05,1.000,1.000,1.000,0.000,0.000,0.001,0.000,0.000,0.000,55868206.2286440000,65708435.4157171000,67161362.6952727000,56253753.3067896000,63505362.6749726000,57098071.7164476000,52738479.6912797000,52149565.5982995000,9228778.0408627100,8987559.2991130400,8426092.2659011000,8195030.3331458800,7943940.5807542000,8991644.7542534700,8337215.2129846900,8429534.9565041800,6108321.7809073200,4841709.5745681200,4713153.9852838600,3606263.6637822200,5646875.9971860100,4385370.8299120900,3888933.8109134900,4000371.9423576800,5.7E+04,5.1E+04,4.2E+04,4.2E+04,6.0E+04,6.3E+04,4.1E+04,12.6,19.4,4.7,6.4,9.9,11.1,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-(Carboxymethyl)-3-hydroxypentanedioic acid,206.0427,0.10,21076.00,45.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-methylcitric acid,206.0427,0.10,500.00,51.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,".ALPHA.-METHYLISOCITRIC ACID, THREO-",206.0427,0.10,498.00,48.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid",206.0427,0.10,4573561.00,48.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(-)-homoisocitric acid,206.0427,0.10,4573874.00,45.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(R)-homocitric acid,206.0427,0.10,388564.00,48.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"3-C-Carboxy-2,4-dideoxy-2-methyl-D-threo-pentaric acid",206.0427,0.10,388748.00,51.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C241_HILIC,N-Acetyl-L-phenylalanine,207.0895,2.60,0.41,-0.02,-0.45,0.26,-0.44,-0.70,0.69,0.43,-0.26,1.000,1.000,1.000,1.000,1.000,0.748,0.190,0.594,1.000,6558790.3532815900,9678672.3510674200,5854772.6627395500,5651684.3295090600,6176592.8808915000,23445585.0629603000,5416950.1820448600,6323121.7162501400,7174567.2401481600,5934856.1789669300,4531796.2659749700,4263931.8618303200,5131504.1087070700,4648852.2887808700,4882248.7404150200,5247591.2320606900,8094788.7824218500,9074922.3179409700,7086076.2531086100,4694734.2426060700,8172411.8943442800,5972594.5957135800,8512791.2068120500,5905773.2807760200,1.8E+05,1.4E+05,2.6E+05,1.8E+05,2.2E+05,1.9E+05,2.0E+05,29.2,7.7,14.5,21.9,73.6,8.1,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Methylone,207.0895,-0.20,21106350.00,55.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-isopropylterephthalamic acid,207.0895,-0.20,63098.00,62.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-Acetyl-L-phenylalanine,207.0895,-0.20,67404.00,64.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Toloxatone,207.0895,-0.20,31769.00,62.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2976435,207.0895,-0.20,134261.00,61.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rhexifoline,207.0895,-0.20,161090.00,56.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MFCD00063866,207.0895,-0.20,91422.00,64.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Phenylpropionylglycine,207.0895,-0.20,1296138.00,56.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Acetamido-4-methylphenyl acetate,207.0895,-0.20,641574.00,53.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cantleyine,207.0895,-0.20,390941.00,55.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C242_HILIC,hydroxycitric acid,208.0219,17.05,0.27,-0.07,-0.08,-0.26,-0.03,0.22,0.08,0.31,0.23,1.000,1.000,1.000,0.922,1.000,0.747,1.000,0.558,0.537,143427489.8632670000,130115921.7636940000,112064217.7521410000,155801244.3454050000,137180028.3640340000,148222964.4291380000,115686831.1044830000,157956201.0960040000,176096528.0532880000,137446388.2554460000,143184574.0937500000,132754371.7191240000,121641361.9759490000,150237125.8246960000,159168609.5826300000,183220915.6289960000,146693334.4231470000,108863128.3794370000,121241180.3833990000,119607377.5855290000,100122299.8276950000,137190116.6825220000,137689084.8841260000,125549139.5449760000,8.0E+04,7.2E+04,7.5E+04,5.3E+04,6.0E+04,9.3E+04,7.0E+04,9.6,16.2,15.1,15.5,8.5,12.2,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,hydroxycitric acid,208.0219,-0.26,110439.00,17.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C243_HILIC,Elaeokanine C,211.1573,3.13,1.57,0.82,1.18,2.24,-2.10,-4.34,2.98,-1.72,-4.70,1.000,1.000,1.000,0.030,0.134,0.000,0.025,0.048,0.000,6639331.5291197700,36053729.4166649000,9468965.9692576000,35225697.1019404000,16290777.9712484000,12522104.8254487000,6481197.9052809100,7989382.0945381500,1754679.0915042500,3337533.4068795200,1662011.1833947700,2040349.3994329400,749598.9716288750,2695614.7307519300,3194387.9098603600,6075645.3235791300,18149703.3953960000,74840798.6504290000,20722779.7622361000,39413031.1677267000,48449871.8341290000,231588652.5724460000,60455860.0039106000,82044752.6146341000,2.1E+05,1.8E+05,1.7E+05,2.2E+05,1.3E+05,1.9E+05,2.8E+05,79.6,56.4,50.1,54.9,64.4,47.2,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Elaeokanine C,211.1572,0.21,391168.00,27.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C244_HILIC,2-phosphinomethylmalic acid,212.0086,10.60,-0.24,-0.38,-0.24,-0.61,-1.46,-0.85,-0.47,-1.46,-0.99,1.000,1.000,1.000,0.030,0.000,0.003,0.463,0.000,0.001,21546580.8733313000,28232284.5123564000,23460420.4195402000,18085302.8707594000,24159748.5961315000,17772894.6207055000,20494835.3835617000,19999511.8993000000,41757423.4861168000,28772988.8824236000,32445690.5170780000,24062013.6969068000,28482681.5867836000,22363082.5569275000,36247042.8936597000,32671155.6551086000,65552296.2200561000,61440750.2718191000,62131011.7344861000,42706296.2874693000,61372903.3252013000,53318701.8722611000,52257489.3495142000,51348143.7830515000,6.6E+04,9.2E+04,9.0E+04,9.9E+04,9.9E+04,1.0E+05,9.5E+04,14.7,9.4,17.3,16.3,23.3,7.5,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-phosphinomethylmalic acid,212.0086,0.18,30791556.00,56.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C245_HILIC,Glycerylphosphorylethanolamine,215.0559,15.72,0.07,0.38,-0.06,-2.95,-0.24,2.71,-3.26,-0.10,3.15,1.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,3455039.8766580900,5150114.6125257300,3182968.2770784100,3927728.8362844000,4274610.2566790200,2809556.1755155500,3124088.4814410900,3051344.4534835000,32103408.8348404000,36681641.5781160000,25891650.9160875000,30702406.0325013000,25438415.0547745000,35963996.2834585000,20182225.2522940000,23950365.8180816000,5101169.5255111200,5258571.9229202100,4751162.6658243800,4252831.2968560000,3042164.8766983900,3246108.4735795300,3066699.6226316400,3105302.9390864500,3.0E+05,1.3E+05,6.2E+05,3.2E+05,1.9E+05,3.8E+05,4.2E+05,25.3,27.3,18.5,18.8,28.4,15.1,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Glycerylphosphorylethanolamine,215.0559,0.03,17215919.00,26.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,240I539PWQ,215.0559,0.03,110410.00,17.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(S)-?-glycerophosphorylethanolamine,215.0559,0.03,4573608.00,17.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
